timestamp,latitude,longitude,vehicle_count,average_speed,weather,road_type,day_of_week,hour,is_weekend,is_holiday,congestion_score,congestion_level,co2_emissions
2026-06-22 01:08:50.783243,40.71413107354621,-74.00447861771433,15,52.0,Clear,Arterial,0,1,0,False,12.99864031245203,Low,6.0
2026-06-08 05:25:50.783243,40.74836964041805,-73.98716713256437,7,43.0,Snowy,Highway,0,5,0,False,24.219880272365003,Low,2.8
2026-06-18 22:10:50.783243,40.7486006835943,-73.98483421002422,117,35.0,Clear,Highway,3,22,0,False,47.31015337995407,Medium,93.6
2026-06-19 21:14:50.783243,40.74704591331813,-73.98600882270306,83,48.0,Clear,Arterial,4,21,0,False,26.04866047605473,Low,33.2
2026-07-02 08:18:50.783243,40.713024800637086,-74.00598360048014,162,5.0,Snowy,Arterial,3,8,0,False,80.1833015093343,High,194.4
2026-06-27 06:15:50.783243,40.71295468275116,-74.00859575916293,58,49.0,Clear,Highway,5,6,1,False,20.755659061041627,Low,23.2
2026-07-02 06:26:50.783243,40.712377528926616,-74.00503743613221,39,17.0,Snowy,Arterial,3,6,0,False,46.453103398000685,Medium,31.2
2026-06-07 07:12:50.783243,40.749635551946064,-73.98754088401299,56,39.0,Clear,Highway,6,7,1,False,38.409146269852435,Medium,44.8
2026-06-16 21:44:50.783243,40.705461358623296,-73.99560289610042,86,31.0,Rainy,Arterial,1,21,0,False,43.54743552847603,Medium,68.8
2026-06-24 19:28:50.783243,40.71669823435011,-74.0085860927163,65,44.0,Clear,Arterial,2,19,0,False,26.24635124782668,Low,26.0
2026-06-12 20:38:50.783243,40.711432735046984,-74.0054862215433,61,36.0,Rainy,Highway,4,20,0,False,38.32705435161484,Medium,48.8
2026-06-10 11:44:50.783243,40.76055928025718,-73.98554437379815,111,31.0,Rainy,Highway,2,11,0,False,48.183102585791616,Medium,88.8
2026-06-11 21:49:50.783243,40.7487003928073,-73.98577439454176,106,47.0,Clear,Local,3,21,0,False,39.11320597270956,Medium,84.8
2026-06-11 20:53:50.783243,40.71078926703795,-74.00647973941683,129,26.0,Rainy,Arterial,3,20,0,False,57.21444488846937,Medium,103.2
2026-06-07 09:23:50.783243,40.7117801671904,-74.00719395556078,159,20.0,Clear,Arterial,6,9,1,False,60.63491943681507,Medium,127.2
2026-06-08 18:39:50.783243,40.70314047750002,-73.99545373183992,152,17.0,Clear,Arterial,0,18,0,False,65.01852577792208,Medium,121.6
2026-06-18 01:15:50.783243,40.70475544867826,-73.99757304352393,35,54.0,Rainy,Local,3,1,0,False,16.084573299381802,Low,14.0
2026-06-12 16:24:50.783243,40.74984375388793,-73.98395160765727,87,39.0,Rainy,Highway,4,16,0,False,38.10992065051315,Medium,69.6
2026-06-20 08:02:50.783243,40.71107543879066,-74.00629041426656,196,22.0,Clear,Highway,5,8,1,False,67.68765841579489,Medium,156.8
2026-07-01 00:31:50.783243,40.757400157061625,-73.98180959607659,25,63.0,Clear,Highway,2,0,0,False,11.48375919541939,Low,10.0
2026-06-25 15:04:50.783243,40.7581502406039,-73.98468037799896,71,41.0,Clear,Highway,3,15,0,False,28.393029037474818,Low,28.4
2026-06-07 08:03:50.783243,40.71438062350822,-74.00493128444808,210,12.0,Clear,Arterial,6,8,1,False,80.0296802458617,High,252.0
2026-06-07 05:58:50.783243,40.758438642874324,-73.98455966094438,32,61.0,Clear,Highway,6,5,1,False,17.878710974362964,Low,12.8
2026-06-11 15:51:50.783243,40.70450243849401,-73.99721754938476,81,49.0,Clear,Highway,3,15,0,False,30.273963882024834,Low,32.4
2026-06-16 10:16:50.783243,40.70676725059949,-73.99730151471556,99,31.0,Clear,Local,1,10,0,False,39.036744579195016,Medium,79.2
2026-06-14 16:17:50.783243,40.75990518353833,-73.98403250387089,120,26.0,Rainy,Local,6,16,1,False,56.74684624628587,Medium,96.0
2026-06-12 00:16:50.783243,40.759455720367896,-73.98667278703435,33,55.0,Clear,Arterial,4,0,0,False,13.142020298531474,Low,13.2
2026-06-13 08:16:50.783243,40.74824079148526,-73.98387413903201,163,5.0,Snowy,Arterial,5,8,1,False,78.81011109440212,High,195.6
2026-06-19 08:40:50.783243,40.71412920723024,-74.00884157329389,150,24.0,Clear,Highway,4,8,0,False,53.8059279349189,Medium,120.0
2026-07-01 16:20:50.783243,40.74836692229811,-73.98470760305507,113,43.0,Clear,Arterial,2,16,0,False,40.05319852336248,Medium,90.4
2026-06-09 20:07:50.783243,40.714081565447664,-74.00538439510261,63,47.0,Clear,Highway,1,20,0,False,30.848574479238692,Low,25.2
2026-06-12 21:45:50.783243,40.705707319852614,-73.99309565303571,127,37.0,Rainy,Arterial,4,21,0,False,44.46593019417309,Medium,101.6
2026-06-20 03:29:50.783243,40.74771417219102,-73.98673366769658,20,57.0,Clear,Highway,5,3,1,False,12.390354466186823,Low,8.0
2026-06-10 15:15:50.783243,40.74741768603906,-73.98721863299826,56,31.0,Snowy,Arterial,2,15,0,False,40.4459274544338,Medium,44.8
2026-06-14 18:34:50.783243,40.756673092812115,-73.98418759925049,112,5.0,Snowy,Highway,6,18,1,False,72.74116954869072,High,134.4
2026-06-10 20:30:50.783243,40.71253802808148,-74.00395974780376,94,28.0,Rainy,Local,2,20,0,False,51.13780502351494,Medium,75.2
2026-06-18 06:35:50.783243,40.75069824565441,-73.98738964153331,69,33.0,Clear,Arterial,3,6,0,False,39.86854767330356,Medium,55.2
2026-06-19 09:01:50.783243,40.71354904336966,-74.00650957227747,179,9.0,Rainy,Arterial,4,9,0,False,72.21753920370763,High,214.8
2026-06-17 03:06:50.783243,40.75834678762721,-73.98171819584684,54,56.0,Rainy,Local,2,3,0,False,16.581681038444373,Low,21.6
2026-06-09 17:45:50.783243,40.749811351499865,-73.98454210616346,121,19.0,Clear,Highway,1,17,0,False,59.39743632176849,Medium,96.8
2026-06-24 17:24:50.783243,40.76050584946272,-73.98538270355513,200,11.0,Clear,Highway,2,17,0,False,72.34896876750743,High,240.0
2026-06-10 04:49:50.783243,40.757917845336564,-73.98586591274895,42,64.0,Clear,Arterial,2,4,0,False,4.501336908815408,Low,16.8
2026-06-17 21:46:50.783243,40.74859922630012,-73.98648427888055,62,49.0,Clear,Highway,2,21,0,False,19.76127586831993,Low,24.8
2026-06-20 02:44:50.783243,40.750174020082596,-73.98448657100796,24,60.0,Clear,Highway,5,2,1,False,9.258440431667523,Low,9.6
2026-06-16 00:01:50.783243,40.70816524104295,-73.9965966244067,30,57.0,Clear,Local,1,0,0,False,17.953436735868497,Low,12.0
2026-06-08 17:48:50.783243,40.71125848423706,-74.00624501067668,147,16.0,Clear,Highway,0,17,0,False,63.84092168830965,Medium,117.6
2026-06-20 20:26:50.783243,40.71129446085532,-74.00695078195741,79,49.0,Clear,Highway,5,20,1,False,25.03473071292555,Low,31.6
2026-06-14 21:58:50.783243,40.704897913094605,-73.99832080451674,99,49.0,Clear,Local,6,21,1,False,30.7742157887727,Low,39.6
2026-06-19 06:50:50.783243,40.70756677134698,-74.00047767054804,77,45.0,Clear,Highway,4,6,0,False,37.55583784039247,Medium,61.6
2026-06-19 01:34:50.783243,40.74780083507719,-73.98574775918495,24,50.0,Clear,Local,4,1,0,False,17.618509496654504,Low,9.6
2026-06-16 00:15:50.783243,40.715052929447786,-74.00388296470739,15,63.0,Clear,Highway,1,0,0,False,6.505251165639018,Low,6.0
2026-06-12 03:02:50.783243,40.74704849909634,-73.9863400008127,19,61.0,Clear,Local,4,3,0,False,12.27746538045942,Low,7.6
2026-06-29 05:41:50.783243,40.70665589762097,-73.99663467124086,40,58.0,Clear,Arterial,0,5,0,False,14.647312829113812,Low,16.0
2026-06-16 19:39:50.783243,40.749118367389954,-73.98628965425615,78,40.0,Rainy,Arterial,1,19,0,False,36.31910525906197,Medium,62.4
2026-06-22 04:06:50.783243,40.70766195537161,-74.00533321625065,17,60.0,Clear,Arterial,0,4,0,False,12.859217848343407,Low,6.8
2026-06-15 03:16:50.783243,40.71147784944216,-74.00586453530119,32,62.0,Clear,Highway,0,3,0,False,13.674353774109298,Low,12.8
2026-06-21 18:05:50.783243,40.76227411533285,-73.98359299159489,230,9.0,Rainy,Local,6,18,1,False,81.03642093040338,High,276.0
2026-06-30 11:51:50.783243,40.705092473743726,-73.99381698798905,69,49.0,Clear,Arterial,1,11,0,False,31.68781157674165,Low,27.6
2026-06-12 10:42:50.783243,40.71013038553876,-74.00414412489054,93,48.0,Clear,Arterial,4,10,0,False,31.37813779884327,Low,37.2
2026-06-20 01:41:50.783243,40.71379063140391,-74.00622104020213,39,51.0,Rainy,Local,5,1,1,False,18.093995180102347,Low,15.6
2026-06-06 17:12:50.783243,40.74754462021075,-73.9839758860595,175,23.0,Clear,Local,5,17,1,False,63.92508266482556,Medium,140.0
2026-06-30 01:54:50.783243,40.75038724729803,-73.98490553564925,35,59.0,Clear,Local,1,1,0,False,17.566025003265853,Low,14.0
2026-06-30 22:24:50.783243,40.714781030923,-74.00601200604873,76,49.0,Clear,Arterial,1,22,0,False,29.02094004178408,Low,30.4
2026-06-12 03:44:50.783243,40.70542104710218,-73.99664149599069,19,47.0,Snowy,Arterial,4,3,0,False,21.191847551648557,Low,7.6
2026-06-23 02:13:50.783243,40.75979092311031,-73.98688822609148,20,62.0,Clear,Highway,1,2,0,False,10.85435822985549,Low,8.0
2026-07-04 14:36:50.783243,40.74910222796952,-73.98531414337398,74,32.0,Rainy,Highway,5,14,1,False,41.414312661249376,Medium,59.2
2026-07-03 19:49:50.783243,40.71247906685622,-74.00871853805964,61,47.0,Clear,Local,4,19,0,False,27.522297738949693,Low,24.4
2026-06-20 16:39:50.783243,40.74909762277371,-73.98844014299098,103,46.0,Clear,Arterial,5,16,1,False,42.198987886698475,Medium,82.4
2026-06-27 04:08:50.783243,40.75652593910509,-73.98320120934355,22,57.0,Clear,Highway,5,4,1,False,11.341538086212676,Low,8.8
2026-06-10 08:23:50.783243,40.76371315291006,-73.98631527270459,135,17.0,Clear,Highway,2,8,0,False,61.37968461777926,Medium,108.0
2026-06-11 13:27:50.783243,40.749083272507484,-73.98477968113026,89,32.0,Clear,Arterial,3,13,0,False,41.4657562397951,Medium,71.2
2026-06-06 08:57:50.783243,40.74538536695814,-73.98671761379751,154,17.0,Clear,Highway,5,8,1,False,69.21387150732613,Medium,123.2
2026-06-08 18:52:50.783243,40.706545740035715,-73.99690274313826,243,14.0,Clear,Local,0,18,0,False,70.72545852401264,High,291.6
2026-06-28 03:32:50.783243,40.75992350817309,-73.98368013449465,48,45.0,Rainy,Arterial,6,3,1,False,27.262803431821204,Low,19.2
2026-06-24 03:02:50.783243,40.759795955050244,-73.98605775303642,30,64.0,Clear,Highway,2,3,0,False,15.507371281301694,Low,12.0
2026-06-18 05:36:50.783243,40.74758943549151,-73.98690222588274,33,57.0,Clear,Arterial,3,5,0,False,15.357899903314882,Low,13.2
2026-06-30 23:26:50.783243,40.75053384049326,-73.9850960332328,43,60.0,Clear,Highway,1,23,0,False,19.49765827209972,Low,17.2
2026-06-07 12:42:50.783243,40.70962673279336,-74.00454232778337,114,49.0,Clear,Highway,6,12,1,False,32.17694431533189,Low,45.6
2026-06-08 14:21:50.783243,40.74985043496801,-73.98488306313824,85,35.0,Clear,Arterial,0,14,0,False,35.29327196793953,Medium,68.0
2026-06-08 05:14:50.783243,40.74735153458812,-73.98350163256538,13,54.0,Clear,Local,0,5,0,False,15.869729119270358,Low,5.2
2026-06-08 10:18:50.783243,40.747751781710114,-73.98704858778555,95,30.0,Snowy,Arterial,0,10,0,False,42.80976317638336,Medium,76.0
2026-06-12 11:11:50.783243,40.70375558734483,-73.99581234453713,95,38.0,Clear,Highway,4,11,0,False,36.80315204391567,Medium,76.0
2026-07-03 01:17:50.783243,40.71115530986775,-74.00641232175612,19,63.0,Clear,Highway,4,1,0,False,9.105136894320005,Low,7.6
2026-06-17 01:15:50.783243,40.757255700714644,-73.98793515970898,5,42.0,Snowy,Highway,2,1,0,False,18.819779612922176,Low,2.0
2026-06-12 17:42:50.783243,40.74974191304829,-73.98598401938726,138,11.0,Clear,Arterial,4,17,0,False,68.49652700000685,Medium,110.4
2026-06-25 21:20:50.783243,40.714054726206946,-74.00760158386556,77,48.0,Clear,Highway,3,21,0,False,24.50236435897824,Low,30.8
2026-07-04 21:17:50.783243,40.749280646889446,-73.98739790020139,128,38.0,Rainy,Highway,5,21,1,False,44.857086530567656,Medium,102.4
2026-06-13 21:46:50.783243,40.71531489689748,-74.00590351698993,75,26.0,Rainy,Highway,5,21,1,False,43.43515419616415,Medium,60.0
2026-06-30 00:28:50.783243,40.704985639000824,-73.99597134388507,42,52.0,Rainy,Highway,1,0,0,False,20.60625377734771,Low,16.8
2026-06-20 13:47:50.783243,40.70596744006871,-73.99358396541098,112,46.0,Clear,Arterial,5,13,1,False,36.72376739714004,Medium,89.6
2026-07-01 23:58:50.783243,40.713089671950534,-74.00337254074763,15,61.0,Clear,Local,2,23,0,False,9.968373025858549,Low,6.0
2026-06-15 17:08:50.783243,40.7103992305311,-74.00723727842002,157,14.0,Clear,Local,0,17,0,False,66.21114554553223,Medium,125.6
2026-06-24 17:48:50.783243,40.706630780776166,-73.99768415991952,140,10.0,Clear,Local,2,17,0,False,71.82475056323487,High,168.0
2026-06-20 21:20:50.783243,40.745384675018144,-73.98768592662633,112,38.0,Clear,Highway,5,21,1,False,39.20991379470643,Medium,89.6
2026-06-20 12:52:50.783243,40.74961158859253,-73.98451810312125,88,33.0,Clear,Highway,5,12,1,False,40.98483836933677,Medium,70.4
2026-06-17 21:09:50.783243,40.71074745552882,-74.00626754963704,71,45.0,Clear,Highway,2,21,0,False,31.676947706097422,Low,28.4
2026-06-23 20:26:50.783243,40.71391218473049,-74.00666979270811,105,43.0,Clear,Arterial,1,20,0,False,35.63478253084611,Medium,84.0
2026-06-18 04:30:50.783243,40.7120778368646,-74.00736765010375,11,50.0,Clear,Arterial,3,4,0,False,13.867265182930606,Low,4.4
2026-06-19 20:25:50.783243,40.70547219639999,-73.99624433048811,55,33.0,Clear,Arterial,4,20,0,False,39.157676073839916,Medium,44.0
2026-06-10 04:24:50.783243,40.7570281411105,-73.98686133566619,17,62.0,Clear,Local,2,4,0,False,14.334565863575548,Low,6.8
2026-06-07 14:00:50.783243,40.7491298860196,-73.98547221210637,103,44.0,Clear,Arterial,6,14,1,False,34.96879538130817,Low,41.2
2026-06-17 16:26:50.783243,40.71245712278751,-74.00600168474045,62,18.0,Snowy,Local,2,16,0,False,52.24078195828355,Medium,49.6
2026-07-03 15:42:50.783243,40.70628894212232,-73.99291941268694,64,36.0,Clear,Local,4,15,0,False,31.940911550241168,Low,25.6
2026-06-23 20:05:50.783243,40.713438897673974,-74.00571372094136,65,34.0,Clear,Local,1,20,0,False,41.60396913910471,Medium,52.0
2026-07-01 12:53:50.783243,40.71264454191215,-74.00875985249637,85,44.0,Clear,Arterial,2,12,0,False,28.108375644991987,Low,34.0
2026-06-11 06:20:50.783243,40.710681044775534,-74.00760858238212,53,32.0,Snowy,Highway,3,6,0,False,38.56013302816908,Medium,42.4
2026-06-17 23:59:50.783243,40.74961768997125,-73.9855572101114,24,59.0,Clear,Arterial,2,23,0,False,13.816093388589204,Low,9.6
2026-06-21 19:34:50.783243,40.71258637977807,-74.00706219888667,76,38.0,Clear,Highway,6,19,1,False,41.81376994976905,Medium,60.8
2026-06-09 06:05:50.783243,40.70658695518564,-73.99870238623251,76,46.0,Clear,Highway,1,6,0,False,31.60093487728103,Low,30.4
2026-06-11 17:48:50.783243,40.710130841611864,-74.00679950612275,178,22.0,Clear,Arterial,3,17,0,False,65.73413992449504,Medium,142.4
2026-07-04 00:14:50.783243,40.71254202025689,-74.0033574946518,27,57.0,Clear,Arterial,5,0,1,False,14.907572505523058,Low,10.8
2026-06-13 22:02:50.783243,40.75863202920348,-73.98598899495099,85,47.0,Clear,Highway,5,22,1,False,30.307578598036013,Low,34.0
2026-07-01 10:48:50.783243,40.748204458078526,-73.98453205895304,98,45.0,Clear,Arterial,2,10,0,False,35.15186050981898,Medium,78.4
2026-07-04 07:35:50.783243,40.75646773486261,-73.98710962838054,120,41.0,Rainy,Arterial,5,7,1,False,37.418949349335584,Medium,96.0
2026-06-09 16:14:50.783243,40.713263559891516,-74.00538076688147,82,33.0,Clear,Highway,1,16,0,False,38.20584815124012,Medium,65.6
2026-06-26 21:39:50.783243,40.708458704237316,-73.9991472150927,73,40.0,Clear,Arterial,4,21,0,False,35.55834899114092,Medium,58.4
2026-06-10 14:30:50.783243,40.70772457598333,-73.99696338873413,105,37.0,Clear,Local,2,14,0,False,41.24631471721394,Medium,84.0
2026-06-27 18:46:50.783243,40.76079999187979,-73.98655659304366,149,19.0,Clear,Arterial,5,18,1,False,61.58614011785814,Medium,119.2
2026-06-28 10:35:50.783243,40.71327828337691,-74.00600067409802,113,42.0,Clear,Highway,6,10,1,False,36.44097609100434,Medium,90.4
2026-06-24 20:27:50.783243,40.71437508704668,-74.00513657440369,90,33.0,Rainy,Highway,2,20,0,False,42.72932225510951,Medium,72.0
2026-07-01 16:58:50.783243,40.712501042,-74.00389606520179,93,39.0,Clear,Highway,2,16,0,False,32.3275686184682,Low,37.2
2026-07-03 19:44:50.783243,40.76045044380417,-73.9858820042137,108,39.0,Clear,Arterial,4,19,0,False,37.09673270524923,Medium,86.4
2026-06-25 01:53:50.783243,40.71311781876825,-74.00448443103008,10,59.0,Clear,Highway,3,1,0,False,9.171130583209377,Low,4.0
2026-07-02 22:14:50.783243,40.7470770588536,-73.987864072179,44,29.0,Snowy,Highway,3,22,0,False,37.47701333489517,Medium,35.2
2026-07-01 15:08:50.783243,40.75094643566956,-73.98520187780787,115,49.0,Clear,Arterial,2,15,0,False,35.6656299518028,Medium,92.0
2026-07-02 17:18:50.783243,40.70619117805875,-73.99401057121771,139,19.0,Clear,Highway,3,17,0,False,62.85981759950108,Medium,111.2
2026-06-16 10:41:50.783243,40.71148417002117,-74.00593063726247,90,35.0,Clear,Highway,1,10,0,False,40.04987766717719,Medium,72.0
2026-07-02 07:48:50.783243,40.71264977591433,-74.0067053197678,56,43.0,Clear,Arterial,3,7,0,False,24.54369706138731,Low,22.4
2026-06-08 11:18:50.783243,40.761677010179234,-73.98775273399184,118,49.0,Clear,Arterial,0,11,0,False,34.022952431667846,Low,47.2
2026-06-29 17:47:50.783243,40.71258269986728,-74.00539126387,247,5.0,Rainy,Arterial,0,17,0,False,86.85782635695638,High,296.4
2026-06-25 14:55:50.783243,40.706746514538196,-73.99663907918737,66,39.0,Clear,Local,3,14,0,False,27.489768863858618,Low,26.4
2026-06-07 06:05:50.783243,40.70470834755135,-73.99674765636475,59,34.0,Clear,Arterial,6,6,1,False,35.28118915941378,Medium,47.2
2026-06-11 20:58:50.783243,40.71300378385235,-74.0061440009926,67,32.0,Clear,Arterial,3,20,0,False,45.71472593418466,Medium,53.6
2026-06-09 08:08:50.783243,40.70996194403926,-74.00554833678932,227,15.0,Rainy,Arterial,1,8,0,False,76.670106424629,High,272.4
2026-06-18 01:20:50.783243,40.70911975346089,-73.99693944667125,12,37.0,Snowy,Local,3,1,0,False,29.101858139143268,Low,4.8
2026-06-09 02:50:50.783243,40.71240253200472,-74.0079155744519,17,42.0,Snowy,Highway,1,2,0,False,28.946576977665778,Low,6.8
2026-06-30 14:06:50.783243,40.71388976743351,-74.0049594408312,93,41.0,Clear,Arterial,1,14,0,False,32.244017102261765,Low,37.2
2026-06-13 13:57:50.783243,40.70519966140483,-73.99588258944941,69,46.0,Clear,Local,5,13,1,False,33.96062598261403,Low,27.6
2026-06-23 02:43:50.783243,40.70650740055143,-73.99711602394252,12,57.0,Clear,Arterial,1,2,0,False,15.207443538887652,Low,4.8
2026-06-15 21:47:50.783243,40.75997612116984,-73.98549333404264,43,25.0,Snowy,Local,0,21,0,False,41.79040196384247,Medium,34.4
2026-07-01 13:37:50.783243,40.74997915340941,-73.98494233408186,111,49.0,Clear,Local,2,13,0,False,32.30107116905775,Low,44.4
2026-06-20 02:50:50.783243,40.760090919800206,-73.98554446083334,27,62.0,Clear,Arterial,5,2,1,False,15.710152306806696,Low,10.8
2026-06-26 13:26:50.783243,40.75869338840941,-73.98392969741822,99,35.0,Clear,Highway,4,13,0,False,44.038563441371394,Medium,79.2
2026-06-24 15:34:50.783243,40.76009464554996,-73.9826040205803,101,33.0,Clear,Arterial,2,15,0,False,40.69882168426813,Medium,80.8
2026-06-19 19:50:50.783243,40.70678237212662,-73.9982847612932,95,22.0,Snowy,Highway,4,19,0,False,47.25467298758524,Medium,76.0
2026-06-16 02:55:50.783243,40.74903526181103,-73.9881070575147,26,42.0,Snowy,Arterial,1,2,0,False,27.509939735412782,Low,10.4
2026-06-25 20:47:50.783243,40.7072656233877,-73.99660386542845,53,25.0,Snowy,Arterial,3,20,0,False,44.39605073433287,Medium,42.4
2026-06-26 05:48:50.783243,40.759665803067676,-73.98479739201781,34,48.0,Rainy,Local,4,5,0,False,15.709826577383959,Low,13.6
2026-06-21 22:08:50.783243,40.712192554508036,-74.00734832209854,96,47.0,Clear,Arterial,6,22,1,False,33.05633222895024,Low,38.4
2026-06-10 10:53:50.783243,40.749672447268956,-73.98472762101551,93,30.0,Clear,Arterial,2,10,0,False,45.15267564464568,Medium,74.4
2026-06-15 08:06:50.783243,40.705509705705026,-73.99456713829058,171,24.0,Clear,Local,0,8,0,False,56.05574117001551,Medium,136.8
2026-06-18 15:34:50.783243,40.707733648504274,-73.99942555843805,67,42.0,Clear,Arterial,3,15,0,False,31.885058819656056,Low,26.8
2026-06-16 09:47:50.783243,40.75938028178238,-73.98530750292302,153,5.0,Rainy,Highway,1,9,0,False,77.2111190052171,High,183.6
2026-06-07 11:20:50.783243,40.75050339188062,-73.98610119917555,66,18.0,Snowy,Local,6,11,1,False,49.62487265375187,Medium,52.8
2026-06-30 19:52:50.783243,40.7038764048195,-73.9980270182044,58,36.0,Clear,Local,1,19,0,False,39.848649392584164,Medium,46.4
2026-06-25 23:42:50.783243,40.74825102849331,-73.98610864035139,43,52.0,Clear,Arterial,3,23,0,False,25.153132365830444,Low,17.2
2026-07-03 01:45:50.783243,40.74828465944184,-73.98696941903611,33,53.0,Clear,Highway,4,1,0,False,19.043744851770306,Low,13.2
2026-06-13 20:18:50.783243,40.75875470274525,-73.98424030710065,97,45.0,Clear,Local,5,20,1,False,29.08438482144427,Low,38.8
2026-06-09 12:02:50.783243,40.71345042069263,-74.00645174992961,73,41.0,Clear,Local,1,12,0,False,33.36038206961361,Low,29.2
2026-06-15 05:56:50.783243,40.713422867851484,-74.00520624444958,15,58.0,Clear,Arterial,0,5,0,False,11.96258895104144,Low,6.0
2026-06-12 12:46:50.783243,40.747080541600916,-73.98525171230438,52,39.0,Clear,Arterial,4,12,0,False,30.672172260418662,Low,20.8
2026-06-15 19:09:50.783243,40.70292795960139,-73.99753585160849,79,43.0,Clear,Arterial,0,19,0,False,34.970044908829934,Low,31.6
2026-06-29 05:16:50.783243,40.74567652653618,-73.98647113320655,16,58.0,Clear,Arterial,0,5,0,False,8.352761637592973,Low,6.4
2026-07-04 10:57:50.783243,40.74717613569727,-73.98743055948545,78,47.0,Clear,Arterial,5,10,1,False,32.4643958863778,Low,31.2
2026-06-21 03:30:50.783243,40.748355466814566,-73.98496917270805,41,59.0,Clear,Arterial,6,3,1,False,12.19220338820674,Low,16.4
2026-06-07 04:00:50.783243,40.76154542881162,-73.983805368321,25,45.0,Snowy,Arterial,6,4,1,False,25.6947792306646,Low,10.0
2026-06-14 13:02:50.783243,40.7481274956578,-73.98746929137921,107,30.0,Rainy,Local,6,13,1,False,45.87282578710222,Medium,85.6
2026-07-04 16:42:50.783243,40.71453160718068,-74.00534436097361,54,47.0,Clear,Arterial,5,16,1,False,27.564444535341448,Low,21.6
2026-06-21 17:43:50.783243,40.75838329385622,-73.98394617496066,201,23.0,Clear,Arterial,6,17,1,False,65.46841374665462,Medium,160.8
2026-06-22 08:19:50.783243,40.74814470083418,-73.98518502908114,232,10.0,Clear,Arterial,0,8,0,False,80.39267901419008,High,278.4
2026-06-14 09:39:50.783243,40.75732888227406,-73.98699779260805,241,19.0,Clear,Arterial,6,9,1,False,73.43015943684263,High,289.2
2026-06-08 04:23:50.783243,40.74528776712306,-73.98892578658055,38,60.0,Clear,Highway,0,4,0,False,18.438492542159626,Low,15.2
2026-06-22 05:48:50.783243,40.757063396689425,-73.98425018851938,44,55.0,Clear,Local,0,5,0,False,17.558027121393764,Low,17.6
2026-06-27 02:25:50.783243,40.715406977477684,-74.00535654807717,30,60.0,Clear,Local,5,2,1,False,10.411735257085445,Low,12.0
2026-06-19 10:03:50.783243,40.712139221077564,-74.00664211429604,73,21.0,Snowy,Arterial,4,10,0,False,52.696557913492995,Medium,58.4
2026-07-04 19:03:50.783243,40.75005205228839,-73.98783145013155,108,44.0,Clear,Highway,5,19,1,False,36.352497809065994,Medium,86.4
2026-06-27 19:25:50.783243,40.74725158326445,-73.98459884049629,62,45.0,Clear,Highway,5,19,1,False,27.671356528237695,Low,24.8
2026-06-14 23:05:50.783243,40.74861288151928,-73.98652578631678,29,55.0,Clear,Highway,6,23,1,False,11.522590860124279,Low,11.6
2026-06-19 06:48:50.783243,40.748989152544574,-73.98733162301302,101,48.0,Clear,Highway,4,6,0,False,37.485658013496874,Medium,80.8
2026-06-26 07:11:50.783243,40.75739349326056,-73.9849097629723,114,31.0,Clear,Highway,4,7,0,False,47.37118005315155,Medium,91.2
2026-06-20 02:14:50.783243,40.759165143154874,-73.98506647416755,14,43.0,Snowy,Highway,5,2,1,False,22.215260682872444,Low,5.6
2026-06-30 19:45:50.783243,40.70681464525008,-73.9971298908301,67,32.0,Clear,Arterial,1,19,0,False,36.94716577397052,Medium,53.6
2026-06-15 13:28:50.783243,40.71337389993899,-74.00681628577797,80,34.0,Clear,Arterial,0,13,0,False,37.30958820976179,Medium,64.0
2026-07-02 03:02:50.783243,40.710978587343014,-74.00619620182968,13,62.0,Clear,Arterial,3,3,0,False,10.473995730946132,Low,5.2
2026-06-21 15:01:50.783243,40.747950183788255,-73.98500937652523,76,45.0,Clear,Highway,6,15,1,False,33.90188563749929,Low,30.4
2026-06-18 16:09:50.783243,40.707100598209095,-73.9992175846111,79,38.0,Clear,Local,3,16,0,False,36.574231014073426,Medium,63.2
2026-06-24 23:49:50.783243,40.75061922264279,-73.98668853573999,50,48.0,Rainy,Arterial,2,23,0,False,23.612640285117557,Low,20.0
2026-06-06 03:53:50.783243,40.749504620616804,-73.98665618478647,27,48.0,Snowy,Highway,5,3,1,False,25.321653520348217,Low,10.8
2026-06-18 08:02:50.783243,40.70517878470313,-73.99461322422832,178,15.0,Rainy,Arterial,3,8,0,False,67.87928182627923,Medium,142.4
2026-07-01 04:12:50.783243,40.748918139540535,-73.98576869480507,10,57.0,Clear,Arterial,2,4,0,False,10.379446541599957,Low,4.0
2026-06-23 04:56:50.783243,40.74960177264598,-73.98455189676598,21,59.0,Clear,Arterial,1,4,0,False,9.7378956054259,Low,8.4
2026-06-19 12:19:50.783243,40.71455511559454,-74.00640733745568,89,36.0,Clear,Local,4,12,0,False,43.284523821517055,Medium,71.2
2026-07-01 19:44:50.783243,40.71258627312764,-74.00627420364862,56,38.0,Clear,Highway,2,19,0,False,31.35026028230598,Low,22.4
2026-06-26 21:50:50.783243,40.75119205960697,-73.98528618899043,56,38.0,Clear,Arterial,4,21,0,False,30.92595767667562,Low,22.4
2026-06-29 01:11:50.783243,40.76013724251281,-73.98633695334586,15,51.0,Clear,Arterial,0,1,0,False,22.2791497232203,Low,6.0
2026-06-10 05:03:50.783243,40.749561034161104,-73.9857112211951,37,42.0,Rainy,Arterial,2,5,0,False,21.24297666714294,Low,14.8
